"학교 구분","학교 구분 (세부)","성별","학년","학교 소재지","학교 소재지 (시/군 구분)","학교 소재지 (지역 규모)","9시 등교 여부","1) 종이책 이용 빈도","1) 종이책 평일 이용 시간 (시간)","1) 종이책 평일 이용 시간 (분)","1) 종이책 휴일 이용 시간 (시간)","1) 종이책 휴일 이용 시간 (분)","2) 전자책 이용 빈도","2) 전자책 평일 이용 시간 (시간)","2) 전자책 평일 이용 시간 (분)","2) 전자책 휴일 이용 시간 (시간)","2) 전자책 휴일 이용 시간 (분)","3) 오디오북 이용 빈도","3) 오디오북 평일 이용 시간 (시간)","3) 오디오북 평일 이용 시간 (분)","3) 오디오북 휴일 이용 시간 (시간)","3) 오디오북 휴일 이용 시간 (분)","4) 종이신문 이용 빈도","4) 종이신문 평일 이용 시간 (시간)","4) 종이신문 평일 이용 시간 (분)","4) 종이신문 휴일 이용 시간 (시간)","4) 종이신문 휴일 이용 시간 (분)","5) 인터넷신문 이용 빈도","5) 인터넷신문 평일 이용 시간 (시간)","5) 인터넷신문 평일 이용 시간 (분)","5) 인터넷신문 휴일 이용 시간 (시간)","5) 인터넷신문 휴일 이용 시간 (분)","6) 종이잡지 이용 빈도","6) 종이잡지 평일 이용 시간 (시간)","6) 종이잡지 평일 이용 시간 (분)","6) 종이잡지 휴일 이용 시간 (시간)","6) 종이잡지 휴일 이용 시간 (분)","7) 웹진 이용 빈도","7) 웹진 평일 이용 시간 (시간)","7) 웹진 평일 이용 시간 (분)","7) 웹진 휴일 이용 시간 (시간)","7) 웹진 휴일 이용 시간 (분)","8) 만화책 이용 빈도","8) 만화책 평일 이용 시간 (시간)","8) 만화책 평일 이용 시간 (분)","8) 만화책 휴일 이용 시간 (시간)","8) 만화책 휴일 이용 시간 (분)","9) 웹툰 이용 빈도","9) 웹툰 평일 이용 시간 (시간)","9) 웹툰 평일 이용 시간 (분)","9) 웹툰 휴일 이용 시간 (시간)","9) 웹툰 휴일 이용 시간 (분)","전년 대비 독서 시간 변화(종이책 또는 전자책)","전년 대비 독서 시간 변화(오디오북)","독서 선호도","독서 장애 요인_1","독서 장애 요인_2","독서 유용성 여부","1) 종이책 독서량","2) 전자책 독서량","3) 오디오북 독서량","4) 종이잡지 독서량","5) 웹진 독서량","6) 만화책 독서량","7) 웹툰 독서량","본인의 독서량 평가","독서 목적_1","독서 목적_2","독서 계기_1","독서 계기_2","독서 장소_1","독서 장소_2","도서 선택 시 이용 정보_1","도서 선택 시 이용 정보_2","도서 선택 시 도움을 받는 사람_1","도서 선택 시 도움을 받는 사람_2","도서 입수 경로_1","도서 입수 경로_2","1) 초등학생 도서 선호분야_1","1) 초등학생 도서 선호분야_2","1) 초등학생 도서 선호분야_3","2) 중고등학생 도서 선호분야_1","2) 중고등학생 도서 선호분야_2","2) 중고등학생 도서 선호분야_3","도서 구입처_1","도서 구입처_2","1) 종이책 연간 구입권수","1) 종이책 연간 구입비","2) 전자책 연간 구입권수","2) 전자책 연간 구입비","3) 오디오북 연간 구입권수","3) 오디오북 연간 구입비","가정(부모)의 독서 권장","독서 대화","독서 권유(부모님)","독서 권유(선생님)","아침독서 유무","1) 아침독서 운영 빈도","2) 아침독서 운영 시간","아침독서 유용성","아침독서 희망여부","학교의 독서지도 방법_1","학교의 독서지도 방법_2","학교의 독서지도 방법_3","학교의 독서지도 방법_4","학교의 독서지도 방법_5","학교의 독서지도 방법_6","학교의 독서지도 방법_7","학교의 독서지도 방법_8","학교도서관 이용 여부","학교도서관 이용 빈도","학교도서관 이용 목적","학교도서관 비이용 이유_1","학교도서관 비이용 이유_2","학교 밖 도서관 이용 여부","주 이용 학교 밖 도서관_1","주 이용 학교 밖 도서관_2","1) 한 달 평균 학교 밖 도서관 이용 빈도","2) 1년 평균 학교 밖 도서관 이용 빈도","학교 밖 도서관 이용 목적","학교 밖 도서관 비이용 이유","학교의 독서 프로그램 유무","독서 프로그램 참여 경험","참여경험 독서 프로그램_1","참여경험 독서 프로그램_2","참여경험 독서 프로그램_3","참여경험 독서 프로그램_4","참여경험 독서 프로그램_5","참여경험 독서 프로그램_6","참여경험 독서 프로그램_7","참여경험 독서 프로그램_8","참여경험 독서 프로그램_9","참여경험 독서 프로그램_10","참여경험 독서 프로그램_11","참여경험 독서 프로그램_12","참여경험 독서 프로그램_13","독서 프로그램 만족도","독서 프로그램 비참여 이유","참여 희망 독서 프로그램_1","참여 희망 독서 프로그램_2","참여 희망 독서 프로그램_3","참여 희망 독서 프로그램_4","참여 희망 독서 프로그램_5","참여 희망 독서 프로그램_6","참여 희망 독서 프로그램_7","참여 희망 독서 프로그램_8","참여 희망 독서 프로그램_9","참여 희망 독서 프로그램_10","참여 희망 독서 프로그램_11","참여 희망 독서 프로그램_12","참여 희망 독서 프로그램_13","독서 동아리 참여 경험","참여경험 독서 동아리_1","참여경험 독서 동아리_2","참여경험 독서 동아리_3","참여경험 독서 동아리_4","참여경험 독서 동아리_5","참여경험 독서 동아리_6","독서 동아리 만족도","독서 동아리 비참여 이유","참여 희망 독서 동아리_1","참여 희망 독서 동아리_2","참여 희망 독서 동아리_3","참여 희망 독서 동아리_4","참여 희망 독서 동아리_5","참여 희망 독서 동아리_6","학교의 한 학기 한 권 읽기 수업 유무","한 학기 한 권 읽기 수업 책 선정 방식","한 학기 한 권 읽기 수업 독서 방식","한 학기 한 권 읽기 수업 독서 표현 활동_1","한 학기 한 권 읽기 수업 독서 표현 활동_2","한 학기 한 권 읽기 수업 독서 표현 활동_3","한 학기 한 권 읽기 수업 독서 표현 활동_4","한 학기 한 권 읽기 수업 독서 표현 활동_5","한 학기 한 권 읽기 수업 독서 표현 활동_6","한 학기 한 권 읽기 수업 독서 표현 활동_7","한 학기 한 권 읽기 수업 독서 표현 활동_8","한 학기 한 권 읽기 수업 독서 표현 활동_9","한 학기 한 권 읽기 수업 독서 표현 활동_10","한 학기 한 권 읽기 수업 독서 표현 활동_11","한 학기 한 권 읽기 수업 독서 표현 활동_12","한 학기 한 권 읽기 수업 유용성","한 학기 한 권 읽기 수업 선호도","1) 학교 도서관의 편리한 이용 지원","2) 학급문고 도서량 증원","3) 양서 정보 제공","4) 독서 교육 진행","5) 다양한 독서 행사 지원","6) 독서 시간 확대","7) 도서 관련 대화","8) 독서 모습을 보여주면 좋겠다","9) 더 많은 도서 구입 지원","10) 도서관 및 서점을 부모가 함께 이용","1) 아버지 직업","2) 어머니 직업","1) 아버지 교육정도","2) 어머니 교육정도","가중치"
1,1,2,5,8,8,2,2,2,0,40,0,30,5,,,,,5,,,,,5,,,,,5,,,,,5,,,,,5,,,,,2,0,30,0,0,5,,,,,2,3,4,2,1,2,50,0,0,0,0,30,0,4,1,9,3,4,4,1,5,7,1,3,5,7,1,5,12,,,,1,7,0,0,,,,,2,4,1,1,1,5,10,2,,1,2,3,4,5,6,,,1,2,2,,,1,4,1,14,,1,,1,1,3,5,,,,,,,,,,,,3,,3,,,,,,,,,,,,,2,,,,,,,,4,1,,,,,,1,2,2,1,2,4,7,8,,,,,,,,3,3,1,1,1,1,1,1,1,1,1,1,3,3,6,5,0.96916
1,1,2,5,8,8,2,2,2,0,40,0,40,5,,,,,5,,,,,5,,,,,4,0,5,0,0,5,,,,,5,,,,,1,0,40,0,40,1,0,15,0,15,5,5,3,2,6,1,40,0,0,0,0,30,10,4,1,3,4,1,1,3,5,1,3,5,7,6,5,1,2,,,,1,6,0,0,,,,,3,3,1,2,1,5,10,2,,1,2,3,4,5,6,,,1,2,2,,,1,2,1,5,,5,,1,1,3,5,6,,,,,,,,,,,2,,4,5,,,,,,,,,,,,2,,,,,,,,4,1,,,,,,1,2,2,1,4,7,8,,,,,,,,,3,2,1,1,1,1,1,2,1,1,1,1,4,15,5,5,0.96916
1,1,2,5,8,8,2,2,2,0,40,1,0,5,,,,,5,,,,,5,,,,,5,,,,,5,,,,,5,,,,,2,0,30,1,0,2,0,30,1,0,3,3,2,2,4,2,57,0,0,0,0,20,5,3,7,10,4,8,1,3,1,5,5,3,7,4,1,13,,,,,5,6,3,3300,,,,,2,3,2,1,1,5,10,3,,1,2,3,4,5,6,,,1,2,3,,,1,1,3,10,,1,,1,1,3,5,,,,,,,,,,,,3,,8,,,,,,,,,,,,,2,,,,,,,,3,1,2,,,,,1,2,2,1,2,4,7,8,,,,,,,,3,2,1,1,1,1,1,1,1,1,1,1,3,2,5,5,0.96916
1,1,2,5,8,8,2,2,2,0,50,1,20,5,,,,,5,,,,,5,,,,,5,,,,,4,99,99,99,99,5,,,,,5,,,,,4,99,99,99,99,2,3,3,5,1,2,85,0,0,3,0,0,1,3,3,,3,4,4,3,8,5,3,5,5,8,1,4,3,,,,1,7,0,0,,,,,2,2,2,2,1,5,10,2,,1,2,3,4,,,,,1,2,3,,,1,1,2,10,,9,,1,1,3,5,,,,,,,,,,,,2,,2,3,4,5,7,8,9,11,12,,,,,2,,,,,,,,1,5,,,,,,1,2,2,1,2,4,7,8,,,,,,,,2,3,1,1,1,1,1,1,2,2,2,1,3,14,5,5,0.96916
1,1,2,5,8,8,2,2,2,1,0,0,20,5,,,,,5,,,,,5,,,,,5,,,,,5,,,,,5,,,,,2,1,0,0,30,1,2,0,2,0,3,3,3,3,4,3,30,0,0,0,0,10,50,3,9,6,3,4,1,4,5,8,5,4,7,1,1,3,13,,,,7,1,0,0,,,,,1,4,3,3,1,5,10,3,,1,2,3,4,5,6,,,1,2,3,,,1,1,2,2,,1,,1,1,3,5,,,,,,,,,,,,3,,11,,,,,,,,,,,,,2,,,,,,,,1,1,,,,,,1,2,2,1,2,4,7,8,,,,,,,,3,3,1,1,1,1,1,1,1,1,1,1,10,3,5,5,0.96916
1,1,2,5,8,8,2,2,2,1,0,1,30,5,,,,,5,,,,,5,,,,,4,0,30,0,30,5,,,,,4,0,30,0,30,2,1,0,1,30,4,0,30,0,30,2,3,3,1,3,1,100,0,0,0,1,80,1,4,4,9,8,4,1,3,5,7,5,1,7,1,2,6,5,,,,7,1,0,0,,,,,2,4,1,1,1,5,10,2,,1,2,3,4,5,6,,,1,2,2,,,1,1,2,3,,1,,1,1,2,3,5,10,,,,,,,,,,1,,4,7,,,,,,,,,,,,2,,,,,,,,2,1,,,,,,1,2,2,1,2,4,7,8,,,,,,,,3,1,1,1,1,1,1,1,1,1,1,1,3,3,5,5,0.96916
1,1,2,5,8,8,2,2,2,1,30,2,0,5,,,,,5,,,,,5,,,,,2,0,30,1,0,1,1,0,1,30,5,,,,,1,0,30,0,30,1,2,0,1,30,2,3,2,1,2,1,300,0,0,60,0,100,12,2,1,7,5,4,1,3,5,11,3,5,7,5,11,4,10,,,,1,7,10,10000,,,,,1,2,1,1,1,5,10,2,,1,2,3,4,5,6,,,1,2,3,,,1,1,2,5,,2,,1,1,1,2,3,5,6,7,8,9,10,11,12,,,1,,1,2,3,4,5,7,8,9,10,11,12,,,2,,,,,,,,5,5,,,,,,1,2,2,1,2,4,7,8,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,0.96916
1,1,2,5,8,8,2,2,3,1,0,1,0,4,99,99,99,99,5,,,,,5,,,,,4,0,30,0,30,4,0,40,0,40,4,99,99,99,99,3,1,0,1,0,1,0,50,1,30,2,5,1,1,6,2,20,3,0,4,1,5,20,2,7,9,3,9,1,3,12,1,5,4,2,4,13,12,2,,,,7,1,0,0,0,0,,,3,3,3,1,1,5,10,2,,1,2,3,4,5,6,,,1,2,2,,,1,1,3,2,,1,,1,1,3,4,5,10,,,,,,,,,,9,,8,,,,,,,,,,,,,2,,,,,,,,3,1,,,,,,1,2,2,1,2,4,7,8,,,,,,,,2,2,1,1,1,1,1,1,1,1,1,1,3,3,5,5,0.96916
1,1,2,5,9,10,3,1,1,0,20,0,0,4,0,0,0,30,4,2,0,1,0,5,,,,,3,0,20,0,20,4,0,0,0,10,5,,,,,2,0,0,3,0,1,2,0,2,0,4,5,4,4,11,3,50,1,3,99999,0,30,20,4,10,8,3,5,3,1,5,10,4,1,4,3,12,11,10,,,,1,7,2,99999999,0,0,0,0,1,5,2,1,2,,,,2,2,4,,,,,,,1,3,1,,,1,1,3,,2,2,,1,1,5,6,,,,,,,,,,,,3,,3,,,,,,,,,,,,,2,,,,,,,,1,8,,,,,,1,1,1,1,2,3,4,7,,,,,,,,3,3,3,2,2,3,3,4,4,4,4,4,3,5,5,4,1.60043
1,1,2,5,9,10,3,1,1,0,20,0,0,4,99,99,99,99,5,,,,,5,,,,,3,1,0,0,0,5,,,,,3,1,0,0,0,3,1,0,0,0,3,1,0,0,0,2,5,5,11,2,2,30,99999,0,0,99999,12,20,5,5,3,3,10,3,4,5,12,1,4,4,5,1,11,5,,,,5,3,0,0,0,0,,,2,5,1,1,2,,,,2,2,4,,,,,,,1,3,2,,,1,1,3,1,,1,,1,1,5,6,,,,,,,,,,,,5,,7,,,,,,,,,,,,,2,,,,,,,,1,1,,,,,,1,1,1,1,2,3,4,7,,,,,,,,2,3,3,3,3,3,3,3,4,4,4,3,3,3,9,9,1.60043
1,1,2,5,9,10,3,1,1,0,25,1,30,5,,,,,5,,,,,5,,,,,5,,,,,5,,,,,5,,,,,2,1,30,1,0,4,0,10,0,10,1,4,2,1,6,1,70,0,0,0,0,60,2,4,4,7,1,3,1,2,1,5,3,1,7,5,2,1,10,,,,3,7,1,12600,,,,,2,4,1,1,2,,,,2,2,4,5,,,,,,1,3,2,,,1,1,3,3,,1,,1,1,5,6,,,,,,,,,,,,2,,1,6,7,,,,,,,,,,,2,,,,,,,,2,1,,,,,,1,1,1,1,2,3,4,7,11,,,,,,,2,2,4,3,2,4,4,4,1,3,3,4,7,7,5,5,1.60043
1,1,2,5,9,10,3,1,1,0,28,0,0,5,,,,,5,,,,,5,,,,,2,0,30,0,30,4,1,0,0,30,2,1,0,0,30,4,0,50,0,0,1,2,0,2,0,2,9,5,4,2,1,42,0,0,99999,10,99999,50,4,6,5,4,1,3,1,1,10,5,4,4,7,2,5,11,,,,3,2,0,0,,,,,5,5,1,2,2,,,,2,1,2,3,4,5,6,,,1,3,7,,,1,1,3,1,,1,,1,1,5,6,,,,,,,,,,,,2,,1,7,6,8,,,,,,,,,,2,,,,,,,,4,1,,,,,,1,1,1,1,3,4,7,,,,,,,,,2,2,3,3,2,2,2,2,2,2,2,3,1,1,9,4,1.60043
1,1,2,5,9,10,3,1,1,0,30,2,0,4,0,0,3,0,4,0,0,1,30,5,,,,,2,0,30,0,0,4,1,30,0,0,4,1,0,0,0,4,1,0,1,0,2,2,30,1,0,2,2,3,1,4,2,48,1,1,2,1,4,4,3,1,4,1,9,1,4,1,7,5,3,2,4,6,1,10,,,,5,7,1,9000,0,0,0,0,1,4,1,1,2,,,,2,2,4,,,,,,,1,2,2,,,1,1,3,8,,6,,1,1,5,,,,,,,,,,,,,2,,1,5,,,,,,,,,,,,1,1,2,,,,,1,,1,2,,,,,1,1,1,1,2,3,7,,,,,,,,,2,1,1,1,1,2,2,3,3,2,4,3,1,13,6,6,1.60043
1,1,2,5,9,10,3,1,1,0,30,2,30,4,0,20,1,40,4,99,99,99,99,4,0,0,0,5,2,0,20,0,20,1,0,30,1,40,5,,,,,4,0,0,0,30,5,,,,,4,2,1,1,10,2,100,1,15,24,0,10,0,2,7,4,8,7,8,1,1,8,5,3,1,5,6,5,1,,,,7,6,1,8000,1,99999999,0,0,1,2,2,4,2,,,,1,2,4,,,,,,,1,1,3,,,1,1,,3,,1,,1,1,5,6,,,,,,,,,,,,3,,1,5,11,4,6,8,10,12,,,,,,1,1,,,,,,2,,1,2,,,,,1,1,1,1,2,3,4,7,11,,,,,,,3,2,1,1,4,2,3,2,3,5,1,5,9,13,5,5,1.60043
1,1,2,5,9,10,3,1,1,1,30,0,50,1,0,20,0,10,5,,,,,3,1,0,0,10,1,0,40,0,20,2,0,20,0,10,2,0,10,0,10,2,0,45,0,30,1,0,10,0,30,2,9,3,2,4,2,50,30,0,40,40,30,80,4,5,9,7,10,1,7,10,3,1,3,2,4,11,7,3,,,,7,3,0,0,0,0,,,1,2,2,1,2,,,,2,5,,,,,,,,1,3,1,,,1,1,2,15,,1,,1,1,1,3,,,,,,,,,,,,3,,3,7,,,,,,,,,,,,1,1,,,,,,2,,8,,,,,,1,1,1,1,2,3,4,7,,,,,,,,2,3,3,3,2,2,3,3,2,2,3,3,3,7,4,4,1.60043
1,1,2,5,9,10,3,1,1,2,0,2,0,1,3,0,2,0,2,2,0,1,0,5,,,,,3,1,0,1,0,4,99,99,99,99,1,3,0,1,0,2,2,0,2,0,1,4,0,4,0,2,4,1,1,4,1,100,10,80,10,50,81,100,2,3,1,6,8,7,6,8,1,4,5,1,7,2,10,12,,,,7,8,10,100000,3,10000,0,0,1,2,1,2,2,,,,2,2,3,4,,,,,,1,1,3,,,1,1,,2,,9,,1,1,5,6,,,,,,,,,,,,4,,4,8,9,,,,,,,,,,,1,2,,,,,,3,,2,,,,,,1,1,1,1,2,3,4,7,,,,,,,,5,4,4,1,1,5,1,5,5,5,5,5,10,1,5,5,1.60043
1,1,2,5,9,10,3,1,1,2,40,0,34,3,1,0,1,0,4,99,99,99,99,5,,,,,5,,,,,3,99,99,99,99,2,99,99,99,99,1,99,99,99,99,1,99,99,99,99,2,4,2,4,2,2,50,3,99999,2,99999,40,36,4,5,9,1,2,1,7,5,11,3,2,2,1,15,12,2,,,,5,7,3,99999999,0,0,0,0,2,3,2,1,2,,,,2,4,,,,,,,,1,3,99,,,1,1,2,999,999,9,,1,1,1,5,7,,,,,,,,,,,2,,3,4,11,,,,,,,,,,,1,5,,,,,,1,,9,,,,,,1,9,9,1,3,4,7,,,,,,,,,2,1,1,3,2,1,1,3,2,3,4,3,99,3,5,5,1.60043
1,1,2,5,9,10,3,1,1,4,20,0,0,5,,,,,5,,,,,5,,,,,5,,,,,5,,,,,5,,,,,4,99,99,99,99,1,99,99,99,99,3,9,5,4,2,3,30,0,0,0,0,10,40,5,1,5,4,7,1,6,1,11,5,4,7,1,15,12,7,,,,5,1,0,0,,,,,5,5,5,1,2,,,,2,2,3,4,,,,,,1,4,3,,,2,,,,,,11,1,1,5,6,,,,,,,,,,,,5,,3,7,11,,,,,,,,,,,2,,,,,,,,1,8,,,,,,1,1,1,1,2,3,4,7,,,,,,,,5,5,5,3,2,5,1,5,5,5,5,5,4,8,4,4,1.60043
1,1,2,5,9,10,3,1,1,4,20,0,20,5,,,,,3,0,20,0,0,5,,,,,5,,,,,5,,,,,5,,,,,4,0,40,0,0,1,99,99,99,99,2,2,1,4,1,1,46,0,10,0,0,3,31,3,7,1,8,6,1,3,1,3,5,2,2,8,1,11,3,,,,9,,99999,99999999,,,99999,99999999,2,3,2,1,2,,,,1,1,2,,,,,,,1,3,3,,,1,1,4,2,,1,,1,1,5,,,,,,,,,,,,,2,,7,,,,,,,,,,,,,2,,,,,,,,4,1,,,,,,1,1,1,2,4,,,,,,,,,,,4,3,9,9,9,9,9,9,9,9,1,9,7,4,9,5,1.60043
1,1,2,5,9,10,3,1,1,4,30,0,30,3,0,10,0,0,4,0,10,0,10,4,0,5,0,0,5,,,,,4,1,0,1,0,5,,,,,1,1,0,1,0,3,0,5,0,10,1,3,1,1,3,1,50,1,1,3,0,30,99999,1,7,1,8,10,1,2,7,1,3,5,5,7,12,6,5,,,,3,6,0,0,0,0,0,0,1,2,2,1,2,,,,2,2,4,5,,,,,,1,2,2,,,1,1,3,5,,1,,1,1,5,6,,,,,,,,,,,,3,,4,,,,,,,,,,,,,1,2,,,,,,3,,2,,,,,,1,1,1,2,3,4,7,,,,,,,,,2,3,3,2,2,3,1,3,3,3,2,2,3,3,5,5,1.60043
1,1,2,5,9,10,3,1,1,4,30,1,0,5,,,,,5,,,,,5,,,,,2,0,5,0,10,4,0,10,0,10,5,,,,,5,,,,,2,0,20,0,30,3,3,2,4,5,2,13,0,0,1,0,0,6,2,4,1,1,2,1,2,1,5,1,5,4,7,15,11,8,,,,7,1,0,0,,,,,3,2,3,1,2,,,,2,1,2,,,,,,,1,3,99,,,1,1,2,1,,2,,1,1,5,6,,,,,,,,,,,,1,,99,,,,,,,,,,,,,2,,,,,,,,4,9,,,,,,1,1,2,4,7,,,,,,,,,,,2,1,2,1,1,2,4,4,2,5,1,5,8,16,4,8,1.60043
1,1,2,5,9,10,3,1,1,4,30,5,30,3,1,0,2,0,2,0,30,0,30,2,1,0,1,0,3,0,30,0,30,2,1,0,2,0,3,0,30,0,30,4,0,20,0,20,5,,,,,2,3,3,2,5,1,30,10,20,35,3,5,0,5,3,7,1,7,3,1,1,7,5,3,1,4,10,6,13,,,,1,2,7,99999999,0,0,0,0,1,2,3,1,2,,,,2,2,5,,,,,,,1,2,2,,,1,1,2,10,,1,,1,1,5,6,,,,,,,,,,,,1,,3,5,12,,,,,,,,,,,2,,,,,,,,1,4,,,,,,1,1,1,1,2,3,4,7,,,,,,,,2,1,1,1,1,1,2,1,1,4,1,1,3,13,9,9,1.60043
1,1,2,5,9,9,2,1,1,0,10,0,20,5,,,,,5,,,,,5,,,,,5,,,,,3,0,30,0,30,5,,,,,2,0,20,0,20,5,,,,,4,3,1,4,1,1,50,0,0,24,0,10,0,1,7,2,9,8,2,1,5,9,3,4,2,1,2,7,15,,,,7,3,0,0,,,,,1,3,1,2,1,5,20,1,,1,2,3,,,,,,1,5,2,,,1,1,3,,1,7,,1,1,1,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,2,,,,,,,,4,1,,,,,,1,1,1,4,,,,,,,,,,,,3,2,3,3,3,3,3,3,3,3,3,3,2,1,5,5,0.94435
1,1,2,5,9,9,2,1,1,0,30,0,10,4,0,5,0,10,5,,,,,5,,,,,2,0,22,0,5,5,,,,,5,,,,,4,0,3,0,5,1,0,40,1,0,4,3,1,1,4,2,100,5,0,0,0,1,100,2,7,5,7,8,2,1,11,10,5,4,6,7,2,1,11,,,,8,1,0,0,0,0,,,5,4,4,3,1,5,20,2,,2,4,5,6,,,,,1,5,2,,,1,1,3,1,,1,,1,1,99,,,,,,,,,,,,,2,,1,4,5,7,8,,,,,,,,,1,1,,,,,,3,,4,,,,,,1,9,9,99,,,,,,,,,,,,9,9,4,3,2,3,2,1,2,3,3,2,1,2,5,5,0.94435
1,1,2,5,9,9,2,1,1,0,30,0,30,5,,,,,1,0,30,0,13,3,0,10,0,0,5,,,,,4,0,9,0,0,5,,,,,3,0,30,0,0,4,0,10,0,0,3,2,2,1,,2,72,0,44,2,0,5,3,3,7,2,8,7,1,5,12,9,3,5,4,9,2,10,1,,,,1,6,0,0,,,0,0,2,3,1,1,1,5,20,9,,1,2,,,,,,,1,4,2,,,1,1,3,5,,1,,1,1,7,,,,,,,,,,,,,2,,5,7,,,,,,,,,,,,2,,,,,,,,2,3,,,,,,1,1,1,3,7,9,,,,,,,,,,1,2,3,3,3,3,3,3,3,3,3,3,2,13,5,5,0.94435
1,1,2,5,9,9,2,1,1,1,0,2,0,2,0,30,0,30,4,0,30,0,30,2,0,30,0,30,1,0,45,0,50,2,0,15,0,20,2,0,30,0,30,4,0,10,0,10,1,1,0,1,30,1,2,2,1,2,1,256,152,35,75,85,3,115,2,1,3,9,8,1,3,1,8,5,3,5,7,2,6,10,,,,1,7,112,1000000,59,520000,25,2000,1,3,1,2,1,5,10,2,,1,4,6,,,,,,1,1,2,,,1,1,3,15,,1,,1,1,13,,,,,,,,,,,,,2,,1,7,6,8,,,,,,,,,,2,,,,,,,,4,1,2,,,,,1,1,1,9,,,,,,,,,,,,2,1,9,9,9,9,9,9,2,1,1,1,4,13,4,4,0.94435
1,1,2,5,9,9,2,1,1,1,0,2,0,4,0,20,0,20,5,,,,,5,,,,,4,0,20,0,20,4,0,20,0,20,4,0,20,0,25,2,1,0,1,0,1,0,30,0,40,1,3,1,1,4,1,150,99999,0,2,99999,15,100,1,1,7,8,2,1,3,1,5,2,3,4,5,2,11,13,,,,99,,99999,99999999,99999,99999999,,,3,2,1,1,2,,,,9,2,3,4,,,,,,1,1,3,,,1,1,2,,2,1,,1,1,1,2,5,6,7,8,10,12,,,,,,1,,4,6,,,,,,,,,,,,1,1,,,,,,1,,1,,,,,,1,1,1,1,3,7,,,,,,,,,,1,1,1,1,1,3,1,1,1,1,1,3,4,2,5,5,0.94435
1,1,2,5,9,9,2,1,1,1,0,2,30,2,0,50,1,20,1,5,0,3,0,3,0,30,0,30,2,0,40,0,20,4,0,10,0,5,4,0,30,0,40,2,3,20,2,50,5,,,,,1,1,1,1,12,1,19,25,42,5,3,30,0,1,1,4,2,8,2,1,1,12,5,2,7,4,10,13,1,,,,7,6,3,4500,0,0,5,7800,1,2,1,2,1,5,10,1,,1,,,,,,,,1,1,2,,,2,,,,,,3,1,1,1,2,,,,,,,,,,,,1,,1,4,9,11,,,,,,,,,,2,,,,,,,,5,1,,,,,,1,1,1,1,2,7,,,,,,,,,,1,3,1,2,1,4,1,1,2,1,2,1,1,3,6,5,0.94435
1,1,2,5,9,9,2,1,1,1,30,0,30,2,0,10,0,0,5,,,,,4,0,10,0,0,2,0,10,0,5,3,0,10,0,0,5,,,,,2,1,0,0,30,1,0,30,1,0,1,3,1,3,1,1,120,50,0,10,0,60,500,1,7,4,8,1,2,1,1,5,5,4,4,7,5,4,14,,,,1,5,5,6000,0,0,,,3,4,4,3,1,5,10,1,,1,2,,,,,,,1,1,2,,,1,1,3,1,,1,,1,1,5,,,,,,,,,,,,,3,,3,10,,,,,,,,,,,,2,,,,,,,,2,1,,,,,,1,9,9,99,,,,,,,,,,,,9,9,3,1,1,1,3,1,3,1,1,1,11,14,5,6,0.94435
1,1,2,5,9,9,2,1,1,1,30,2,0,2,0,30,0,30,2,0,30,0,30,5,,,,,5,,,,,2,0,10,0,20,5,,,,,2,0,40,1,0,5,,,,,3,3,1,1,,1,350,117,117,50,0,200,0,1,7,1,8,9,8,3,1,5,5,3,4,2,2,6,5,,,,1,7,3,50000,0,0,0,0,1,1,1,2,1,1,20,1,,2,3,5,6,,,,,1,1,3,,,1,1,3,5,,1,,1,1,3,5,,,,,,,,,,,,1,,1,7,11,4,12,,,,,,,,,1,1,,,,,,1,,1,2,3,4,,,1,1,1,11,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,3,1,1,9,7,4,5,0.94435
1,1,2,5,9,9,2,1,1,1,30,2,40,3,0,0,0,30,1,0,10,0,30,1,0,20,0,0,4,0,5,0,5,5,,,,,5,,,,,1,1,0,2,0,3,0,10,0,10,2,1,1,99,,1,230,5,150,0,0,200,1,2,7,1,9,8,1,4,5,2,3,5,5,3,2,11,15,,,,6,5,2,10000,0,0,10,50000,1,3,2,1,1,5,10,4,,1,2,3,5,,,,,1,1,2,,,1,3,1,10,,1,,1,1,3,2,4,9,,,,,,,,,,2,,99,,,,,,,,,,,,,2,,,,,,,,4,5,,,,,,1,1,1,1,4,9,,,,,,,,,,2,1,1,1,1,1,1,1,1,1,1,1,7,3,5,5,0.94435
1,1,2,5,9,9,2,1,1,4,50,4,50,5,,,,,5,,,,,5,,,,,3,1,20,1,20,3,0,10,0,10,5,,,,,3,0,32,0,32,5,,,,,1,5,1,1,12,1,100,0,0,2,0,4,0,1,7,1,8,10,8,1,1,5,5,1,4,3,2,5,11,,,,6,1,2,22000,,,,,1,3,2,2,1,5,10,1,,2,3,,,,,,,1,1,3,,,1,3,1,21,,1,,1,2,,,,,,,,,,,,,,,5,1,7,9,11,12,,,,,,,,,2,,,,,,,,5,1,2,,,,,1,1,1,1,7,11,,,,,,,,,,1,2,3,2,3,4,2,2,3,2,1,1,2,13,5,5,0.94435
